Id,category,Item,ImageSrc,PriceTag,validity,item_disclaimer_text,Description,SalesStory,Coupon
480606389,Bakery,LU Cookies,https://cdn.flippenterprise.net/page_pdf_images/9875079/e704387e-5909-11ea-a506-0edc53c25ee6/x_large,SALE 2/$6.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",Only with your Stop & Shop Card or registered phone number In a single transaction 3/6-3/12/20.,"Selected Varieties, 5.29 oz. pkg.",SAVE $3 When you spend $15 on participating products*,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480588691,Bakery,"Jimmy Dean Frozen Breakfast Sandwiches, Pancakes, Hash Browns, Frittatas or Delights",https://cdn.flippenterprise.net/page_pdf_images/9875076/0bd2ab9a-590a-11ea-bd2c-0ec6e2beadde/x_large,,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 12–20.4 oz. pkg.",SALE $1 OFF,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480569327,Bakery,Irish Soda Bread,https://cdn.flippenterprise.net/page_pdf_images/9875024/f87a246a-5909-11ea-8505-0e1ba86a8db4/x_large,$4.99¢/ea.,"
      Valid March 06, 2020 - March 12, 2020
    ","Available in The Bakery, While 
",,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480568265,Bakery,Entenmann's Baked Goods,https://cdn.flippenterprise.net/page_pdf_images/9875024/e7af2dba-5909-11ea-8505-0e1ba86a8db4/x_large,,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 6.88–24 oz. pkg.",SALE BUY 1 GET 1 FREE OF EQUAL OR LESSER VALUE,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480583464,Bakery,Cookie Bucket,https://cdn.flippenterprise.net/page_pdf_images/9875073/e6dc870c-5909-11ea-94b8-0ec6e2beadde/x_large,$3.99¢/ea.,"
      Valid March 06, 2020 - March 12, 2020
    ",,20 ct. pkg.,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480589199,Bakery,Blue Bunny Load'd Cones,https://cdn.flippenterprise.net/page_pdf_images/9875076/0566b986-590a-11ea-bd2c-0ec6e2beadde/x_large,SALE 2/$9.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Frozen, Selected Varieties,
",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480587216,Bakery,Betty Crocker Cookie Pouch,https://cdn.flippenterprise.net/page_pdf_images/9875076/fe118774-5909-11ea-bd2c-0ec6e2beadde/x_large,SALE 2/$4.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 14–17.9 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480591841,Bakery,Arnold Whole Grain or Country Bread,https://cdn.flippenterprise.net/page_pdf_images/9875077/266ea648-590a-11ea-ba28-0ec6e2beadde/x_large,,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 24 oz. loaf","SALE BUY 1, GET 1 FREE OF EQUAL OR LESSER VALUE","{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480580805,Bakery,Annie's Fruit Snacks or Bars,https://cdn.flippenterprise.net/page_pdf_images/9875073/0f0ade18-590a-11ea-94b8-0ec6e2beadde/x_large,SALE 2/$6.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, Fruit Snacks, 4–4.5 oz. or Bars, 3.9–5.85 oz. box",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480569238,Meat,Reuben Corned Beef Brisket,https://cdn.flippenterprise.net/page_items/186162666/1583269535/extra_large.jpg,,,,,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480569415,Meat,Reuben Corned Beef Brisket,https://cdn.flippenterprise.net/page_pdf_images/9875024/e28cbcb2-5909-11ea-8505-0e1ba86a8db4/x_large,SALE$2.49¢/lb.,"
      Valid March 06, 2020 - March 12, 2020
    ",Limit 2 pkgs.,Flat Cut,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480586541,Meat,StarKist Solid White Tuna,https://cdn.flippenterprise.net/page_pdf_images/9875076/f9b1feb6-5909-11ea-bd2c-0ec6e2beadde/x_large,SALE 4/$5.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 5 oz. can",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480572473,Meat,Shady Brook Farms Fresh Turkey Breast Cutlets,https://cdn.flippenterprise.net/page_pdf_images/9875071/f4acb6fe-5909-11ea-8512-0efae983d694/x_large,SALE$4.99¢/ea.,"
      Valid March 06, 2020 - March 12, 2020
    ",,1 lb. pkg.,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480568226,Meat,Stop & Shop Sliced Bacon,https://cdn.flippenterprise.net/page_pdf_images/9875024/e9b0f0da-5909-11ea-8505-0e1ba86a8db4/x_large,SALE 2/$7.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 16 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480575731,Meat,Stop & Shop German Bologna,https://cdn.flippenterprise.net/page_pdf_images/9875071/ff6a0150-5909-11ea-8512-0efae983d694/x_large,SALE$2.79¢/lb.,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Sliced to Order or Prepackaged for
",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480574704,Meat,Stop & Shop Chicken Wing Bucket,https://cdn.flippenterprise.net/page_pdf_images/9875071/ec36192a-5909-11ea-8512-0efae983d694/x_large,$5.00¢/ea.,"
      Valid March 06, 2020 - March 12, 2020
    ",,,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480573487,Meat,Schweid & Sons Burgers,https://cdn.flippenterprise.net/page_pdf_images/9875071/f906dd7e-5909-11ea-8512-0efae983d694/x_large,,"
      Valid March 06, 2020 - March 12, 2020
    ",,Selected Varieties,SALE $1 OFF,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480573650,Meat,Oscar Mayer Fun Pack Lunchables,https://cdn.flippenterprise.net/page_pdf_images/9875071/f9850528-5909-11ea-8512-0efae983d694/x_large,SALE 2/$5.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 8.8–10.7 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480614582,Meat,Nature's Promise Hot Cups & Lids,https://cdn.flippenterprise.net/page_pdf_images/9875082/0e76343e-590a-11ea-b8be-0ec6e2beadde/x_large,$1.99¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties,
",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480572079,Meat,Lightlife Plant-Based Sausage,https://cdn.flippenterprise.net/page_pdf_images/9875071/f430a91a-5909-11ea-8512-0efae983d694/x_large,SALE$6.99¢/ea.,"
      Valid March 06, 2020 - March 12, 2020
    ",,14 oz. pkg.,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480574155,Meat,Hatfield Half Smoked Pork Picnic,https://cdn.flippenterprise.net/page_pdf_images/9875071/fbd4a64e-5909-11ea-8512-0efae983d694/x_large,SALE$1.99¢/lb.,"
      Valid March 06, 2020 - March 12, 2020
    ",,,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480571897,Meat,Frenched Rack of Lamb,https://cdn.flippenterprise.net/page_pdf_images/9875071/f39919f6-5909-11ea-8512-0efae983d694/x_large,SALE$11.99¢/lb.,"
      Valid March 06, 2020 - March 12, 2020
    ",,Stop & Shop,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480572276,Meat,Nature's Promise Chicken Drumsticks or Thighs,https://cdn.flippenterprise.net/page_pdf_images/9875071/f2ca8a50-5909-11ea-8512-0efae983d694/x_large,SALE$1.49¢/lb.,"
      Valid March 06, 2020 - March 12, 2020
    ",,"All Natural, Grade A",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480579470,Meat,Nature's Promise Sliced Bacon,https://cdn.flippenterprise.net/page_pdf_images/9875073/0bc7358a-590a-11ea-94b8-0ec6e2beadde/x_large,SALE$5.99¢/ea.,"
      Valid March 06, 2020 - March 12, 2020
    ",,12 oz. pkg.,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480583324,Meat,Formaggio Artisan Wraps or Bites 4–,https://cdn.flippenterprise.net/page_pdf_images/9875073/15a5727e-590a-11ea-94b8-0ec6e2beadde/x_large,SALE 2/$10.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,4–6 oz. pkg.,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480596982,Meat,Eggland's Best Cage Free Large Eggs,https://cdn.flippenterprise.net/page_pdf_images/9875077/24edf710-590a-11ea-ba28-0ec6e2beadde/x_large,SALE 2/$6.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Grade A, 12 ct. carton",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480573051,Meat,Eckrich Smoked Sausage,https://cdn.flippenterprise.net/page_pdf_images/9875071/f7cd212a-5909-11ea-8512-0efae983d694/x_large,SALE 2/$5.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 13–16.8 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480575589,Meat,Daniele Variety Pack,https://cdn.flippenterprise.net/page_pdf_images/9875071/00863d6a-590a-11ea-8512-0efae983d694/x_large,SALE$7.99¢/ea.,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Spicy or Italian, 6–8 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480577265,Meat,Boar's Head Low-Sodium Ham,https://cdn.flippenterprise.net/page_pdf_images/9875071/026493f2-590a-11ea-8512-0efae983d694/x_large,SALE$9.99¢/lb.,"
      Valid March 06, 2020 - March 12, 2020
    ",,Sliced to Order,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480593600,Meat,Cadbury Mini Eggs,https://cdn.flippenterprise.net/page_pdf_images/9875077/1cf7a128-590a-11ea-ba28-0ec6e2beadde/x_large,SALE 2/$7.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 10 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480576172,Meat,Bottom Round Roast,https://cdn.flippenterprise.net/page_pdf_images/9875071/e7870e02-5909-11ea-8512-0efae983d694/x_large,SALE$3.99¢/lb.,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Butcher Shop, USDA Choice",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480577101,Meat,Boar's Head Golden Classic Chicken,https://cdn.flippenterprise.net/page_pdf_images/9875071/0972daa0-590a-11ea-8512-0efae983d694/x_large,SALE$9.99¢/ea.,"
      Valid March 06, 2020 - March 12, 2020
    ",,Sliced to Order,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480592352,Grocery,Wise Potato Chips,https://cdn.flippenterprise.net/page_pdf_images/9875077/1a223fe4-590a-11ea-ba28-0ec6e2beadde/x_large,SALE 2/$6.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 8.25–9 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480570137,Meat,Boneless Chicken Breasts or Thighs or Fresh Italian Sausage,https://cdn.flippenterprise.net/page_pdf_images/9875065/d8cda6d2-5909-11ea-893f-0e7faade0358/x_large,SALE$1.99¢/lb.,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Stop and Shop, Grade A, Value Pack",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480573859,Meat,Ball Park Beef or Angus Franks,https://cdn.flippenterprise.net/page_pdf_images/9875071/fa007370-5909-11ea-8512-0efae983d694/x_large,SALE 2/$6.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 14–15 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480569950,Grocery,Victoria Pasta Sauce,https://cdn.flippenterprise.net/page_pdf_images/9875065/d6a04784-5909-11ea-893f-0e7faade0358/x_large,,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 24 oz. jar",SALE BUY 1 GET 1 FREE OF EQUAL OR LESSER VALUE,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480581854,Grocery,Victoria Organic Pasta Sauce,https://cdn.flippenterprise.net/page_pdf_images/9875073/1f84d4a6-590a-11ea-94b8-0ec6e2beadde/x_large,$6.99¢/ea.,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties,24 oz. jar",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480593769,Grocery,Utz Barrels,https://cdn.flippenterprise.net/page_pdf_images/9875077/1d96b812-590a-11ea-ba28-0ec6e2beadde/x_large,SALE$5.99¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 8–34 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480587706,Grocery,Uncle Ben's Ready Rice or Swanson Broth,https://cdn.flippenterprise.net/page_pdf_images/9875076/ff9dec7c-5909-11ea-bd2c-0ec6e2beadde/x_large,SALE 2/$4.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, Uncle Ben's,
",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480614765,Grocery,Stop & Shop Raisins 6 Pack,https://cdn.flippenterprise.net/page_pdf_images/9875082/1102f0a2-590a-11ea-b8be-0ec6e2beadde/x_large,SALE$1.79¢/ea.,"
      Valid March 06, 2020 - March 12, 2020
    ",,6 oz. pkg.,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480613598,Grocery,Taste of Inspirations Soup,https://cdn.flippenterprise.net/page_pdf_images/9875082/00928674-590a-11ea-b8be-0ec6e2beadde/x_large,$5.49¢/ea.,"
      Valid March 06, 2020 - March 12, 2020
    ",,20 oz. cont.,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480578678,Grocery,Sweet Earth Pizza,https://cdn.flippenterprise.net/page_pdf_images/9875073/e6d4fc1c-5909-11ea-94b8-0ec6e2beadde/x_large,SALE$6.99¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Frozen, Selected Varieties, 15.2–15.3 oz. pkg",SAVE $5 when you buy 5 participating products,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480577763,Grocery,Stop & Shop Rotisserie Chicken Salad,https://cdn.flippenterprise.net/page_pdf_images/9875071/ef6dff90-5909-11ea-8512-0efae983d694/x_large,$7.99¢/lb.,"
      Valid March 06, 2020 - March 12, 2020
    ",,Made In-Store with Hellmann's Mayonnaise,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480589691,Grocery,Stop & Shop Pasta,https://cdn.flippenterprise.net/page_pdf_images/9875076/0f60bd4c-590a-11ea-bd2c-0ec6e2beadde/x_large,SALE 2/$6.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Frozen, Selected Varieties,
",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480591215,Grocery,Stop & Shop Pancakes,https://cdn.flippenterprise.net/page_pdf_images/9875076/0d56881a-590a-11ea-bd2c-0ec6e2beadde/x_large,SALE 2/$4.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Frozen, Selected Varieties, 16.5 oz. box",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480586221,Grocery,Stop & Shop Mustard,https://cdn.flippenterprise.net/page_pdf_images/9875076/f8a1f22e-5909-11ea-bd2c-0ec6e2beadde/x_large,SALE$1.79¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 12 oz. btl.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480574575,Grocery,Stop & Shop Hot Soup,https://cdn.flippenterprise.net/page_pdf_images/9875071/01ff75b2-590a-11ea-8512-0efae983d694/x_large,$3.99¢/ea.,"
      Valid March 06, 2020 - March 12, 2020
    ",Available at Select Locations,16 oz. cont.,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480615076,Grocery,Stop & Shop Cereal,https://cdn.flippenterprise.net/page_pdf_images/9875082/1245d164-590a-11ea-b8be-0ec6e2beadde/x_large,$1.99¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 11.5–12.2 oz. box",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480587358,Grocery,Stop & Shop Cereal,https://cdn.flippenterprise.net/page_pdf_images/9875076/fe928f86-5909-11ea-bd2c-0ec6e2beadde/x_large,SALE 2/$5.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 11.2–20.5 oz. box",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480585911,Grocery,Stop & Shop Extra Virgin Olive Oil,https://cdn.flippenterprise.net/page_pdf_images/9875076/170d9b5a-590a-11ea-bd2c-0ec6e2beadde/x_large,SALE$10.99¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,50.7 oz. btl.,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480593034,Grocery,Stop & Shop Deluxe Mixed Nuts,https://cdn.flippenterprise.net/page_pdf_images/9875077/fe53be64-5909-11ea-ba28-0ec6e2beadde/x_large,SALE$5.99¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 8.75 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480587011,Grocery,Quaker Chewy Bars or Organic Kids Bites Value Pack,https://cdn.flippenterprise.net/page_pdf_images/9875076/fd00eb90-5909-11ea-bd2c-0ec6e2beadde/x_large,SALE$3.99¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, Chewy, 15.2 oz. or Kids, 5.2 oz. box",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480592160,Grocery,Snyder's of Hanover Pretzels,https://cdn.flippenterprise.net/page_pdf_images/9875077/198306a4-590a-11ea-ba28-0ec6e2beadde/x_large,SALE 2/$5.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 8–16 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480603031,Grocery,Reynolds Wrap Aluminum Foil,https://cdn.flippenterprise.net/page_pdf_images/9875079/f95b07be-5909-11ea-a506-0edc53c25ee6/x_large,SALE$7.49¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 95–200 sq. ft. roll",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480568154,Grocery,Rana Pasta,https://cdn.flippenterprise.net/page_pdf_images/9875024/e3711b46-5909-11ea-8505-0e1ba86a8db4/x_large,SALE$1.99¢/ea.,"
      Valid March 06, 2020 - March 08, 2020
    ",Rest of the week $4.99/ea.,"Selected Varieties, 10 oz. pkg.",3 DAY ONLY!,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480587563,Grocery,Quaker Oatmeal Canisters,https://cdn.flippenterprise.net/page_pdf_images/9875076/ffaf63da-5909-11ea-bd2c-0ec6e2beadde/x_large,SALE 2/$6.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 18 oz. canister",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480571259,Grocery,Paskesz Oodles! Clowns,https://cdn.flippenterprise.net/page_pdf_images/9875069/dce74868-5909-11ea-b7a6-0e1ba86a8db4/x_large,SALE 5/$2.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, .56 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480582507,Grocery,Sabra Hummus,https://cdn.flippenterprise.net/page_pdf_images/9875073/14bb7494-590a-11ea-94b8-0ec6e2beadde/x_large,SALE$3.99¢/ea.,"
      Valid March 06, 2020 - March 12, 2020
    ",,"All Varieties, 17 oz. pkg. or 6 ct., 12 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480582007,Grocery,Rhythm Kale Chips,https://cdn.flippenterprise.net/page_pdf_images/9875073/21397202-590a-11ea-94b8-0ec6e2beadde/x_large,SALE$3.79¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 2 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480575289,Grocery,Nature's Promise Vegetable Sticks or Chips,https://cdn.flippenterprise.net/page_pdf_images/9875071/07d38dde-590a-11ea-8512-0efae983d694/x_large,SALE 2/$6.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 7.5–8 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480581186,Grocery,Nature's Promise Rice Rolls,https://cdn.flippenterprise.net/page_pdf_images/9875073/1e74c9ae-590a-11ea-94b8-0ec6e2beadde/x_large,SALE 2/$3.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 2.8 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480606245,Grocery,Nabisco Munch Packs or belVita Value Pack,https://cdn.flippenterprise.net/page_pdf_images/9875079/0dc7ccbe-590a-11ea-a506-0edc53c25ee6/x_large,SALE$4.99¢,"
      Valid March 06, 2020 - March 12, 2020
    ",Only with your Stop & Shop card or registered phone number! In a single transaction from 3/6-3/12/20.,"Selected Varieties, Munch Packs,
",SAVE $3 when you spend $15 on participating products,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480606545,Grocery,Nabisco Handi-Snacks or Snak-Saks,https://cdn.flippenterprise.net/page_pdf_images/9875079/0ed60f12-590a-11ea-a506-0edc53c25ee6/x_large,SALE 2/$5.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ","Only with your Stop & Shop® or registered phone number! 
","Selected Varieties, Handi-Snacks, 5.52–6.54 oz. or Snak-Saks, 8 oz. pkg.",SAVE $3 when you spend $15 on participating products,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480614054,Grocery,Nature's Promise Organic Tortilla Chips,https://cdn.flippenterprise.net/page_pdf_images/9875082/0d98c414-590a-11ea-b8be-0ec6e2beadde/x_large,$3.39¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 7–9 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480581326,Grocery,Nature's Promise Organic Teddy Bear or Animal Crackers,https://cdn.flippenterprise.net/page_pdf_images/9875073/e7f59944-5909-11ea-94b8-0ec6e2beadde/x_large,SALE 2/$5.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 8 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480606099,Grocery,Nabisco Family Size Crackers,https://cdn.flippenterprise.net/page_pdf_images/9875079/0c1e49ec-590a-11ea-a506-0edc53c25ee6/x_large,SALE$3.99¢,"
      Valid March 06, 2020 - March 12, 2020
    ",Only with your Stop & Shop card or registered phone number! In a single transaction 3/6-3/12/20.,"Selected Varieties, Family Size
",SAVE $3 when you spend $15 on participating products,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480594234,Grocery,Mentos Rolls,https://cdn.flippenterprise.net/page_items/186164775/1583269582/extra_large.jpg,,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 1.32 oz. pkg.",SALE BUY 2 GET 1 FREE EQUAL OR LESSER VALUE,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480586376,Grocery,Krusteaz Pancake Mix or Stop & Shop Syrup,https://cdn.flippenterprise.net/page_pdf_images/9875076/f8bf6444-5909-11ea-bd2c-0ec6e2beadde/x_large,SALE 2/$5.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, Krusteaz,24–32 oz. box or Syrup,24 fl.oz. btl.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480580628,Grocery,Kettle Brand Potato Chips,https://cdn.flippenterprise.net/page_pdf_images/9875073/0e275f94-590a-11ea-94b8-0ec6e2beadde/x_large,SALE$3.99¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 13 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480570925,Grocery,Kedem Tea Biscuits,https://cdn.flippenterprise.net/page_pdf_images/9875069/dbaf5724-5909-11ea-b7a6-0e1ba86a8db4/x_large,SALE 3/$2.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 4.2 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480571008,Grocery,Joyva Chocolate Covered Ring Jells or Marshmallow Twists,https://cdn.flippenterprise.net/page_pdf_images/9875069/da4a1d92-5909-11ea-b7a6-0e1ba86a8db4/x_large,SALE$4.29¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 9 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480580157,Grocery,"Kashi Organic Promise, Heart to Heart or GO Cereal",https://cdn.flippenterprise.net/page_pdf_images/9875073/0d1c1824-590a-11ea-94b8-0ec6e2beadde/x_large,SALE 4/$10.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,Selected Varieties and Sizes,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480603693,Grocery,Hefty Trash Bags,https://cdn.flippenterprise.net/page_pdf_images/9875079/fba33e10-5909-11ea-a506-0edc53c25ee6/x_large,SALE$11.99¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 48–90 ct. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480570845,Grocery,Holiday Fruit Slices,https://cdn.flippenterprise.net/page_pdf_images/9875069/db63d2f4-5909-11ea-b7a6-0e1ba86a8db4/x_large,SALE 3/$7.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,"Selected Varieties, 6 oz. pkg.",,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480585221,Grocery,"Heinz Mayochup, Mayocue, Mayomust, Kranch, Mayonnaise, Ken's Salad Dressing, Sweet Baby Ray's BBQ Sauce or Rib Rack Seasonings",https://cdn.flippenterprise.net/page_pdf_images/9875076/f48ef31c-5909-11ea-bd2c-0ec6e2beadde/x_large,SALE 2/$6.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,Selected Varieties and Sizes,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
480568188,Grocery,"Kellogg's Cereal, Pop-Tarts, Nutri-GrainBars or Rice Krispies Treats",https://cdn.flippenterprise.net/page_pdf_images/9875024/e5d6f22a-5909-11ea-8505-0e1ba86a8db4/x_large,SALE 3/$5.00¢,"
      Valid March 06, 2020 - March 12, 2020
    ",,Selected Varieties and Sizes,,"{'Id': None, 'CouponDetail': ' ', 'CouponDiscalimer': None}"
